# base timestamp: 1517626152445
73.397 73.661 10.4507
73.447 73.711 10.4849
73.597 73.844 10.042
73.647 73.911 10.3291
73.698 73.927 10.0641
73.731 73.977 9.84383
73.781 74.028 10.0043
73.864 74.078 9.78553
73.914 74.144 10.5455
73.981 74.194 10.2617
74.014 74.244 10.4983
74.065 74.261 10.2687
74.115 74.344 10.2642
74.165 74.361 10.1245
74.198 74.411 10.2478
74.231 74.478 10.5925
74.265 74.528 10.4066
74.315 74.578 10.4665
74.365 74.611 10.191
74.465 74.645 9.6649
74.498 74.695 9.83301
74.532 74.778 10.1089
74.565 74.845 10.6118
74.598 74.862 10.3554
74.715 74.962 10.4544
74.782 74.995 10.0976
74.815 75.028 10.3106
74.865 75.079 10.0009
74.899 75.128 10.1873
74.932 75.212 10.6553
74.965 75.229 10.3997
74.999 75.295 10.5547
75.032 75.329 10.2232
75.182 75.412 10.0237
75.282 75.496 9.44829
75.316 75.512 9.28279
75.366 75.596 9.49761
75.416 75.612 9.12761
75.449 75.662 9.38807
75.483 75.729 9.82669
75.516 75.779 9.53344
75.566 75.846 9.73527
75.616 75.879 9.31943
75.716 75.946 8.93598
75.816 76.063 9.18926
75.866 76.146 9.63821
75.916 76.180 9.28802
76.016 76.280 9.43667
76.066 76.313 9.24193
76.166 76.380 9.31423
76.233 76.480 9.79971
76.266 76.530 9.52355
76.300 76.580 9.6891
76.367 76.613 9.36735
76.417 76.697 9.6047
76.517 76.747 8.98938
76.550 76.780 8.93742
76.583 76.830 8.78137
76.634 76.880 8.85822
76.700 76.930 8.72939
76.734 76.997 9.1172
76.800 77.047 8.84045
76.834 77.097 9.12036
76.984 77.164 8.75603
77.017 77.214 9.0927
77.067 77.297 9.61
77.117 77.414 10.4723
77.217 77.464 10.0073
77.267 77.514 9.7611
77.351 77.531 9.34636
77.418 77.631 9.39435
77.451 77.648 9.11112
77.484 77.698 9.26679
77.534 77.748 9.03864
77.568 77.798 9.11161
77.601 77.864 9.47283
77.668 77.914 9.11651
77.701 77.964 9.3305
77.818 78.031 8.45201
77.851 78.081 8.3924
77.885 78.148 8.66117
77.935 78.198 8.35313
78.035 78.281 8.50353
78.185 78.415 8.14846
78.235 78.498 8.57899
78.285 78.515 8.34903
78.402 78.582 8.20893
78.435 78.632 8.20039
78.469 78.715 8.61433
78.519 78.749 8.36996
78.569 78.799 8.57723
78.669 78.849 8.34456
78.702 78.899 8.59837
78.752 78.999 8.95732
78.786 79.015 8.79712
78.869 79.099 8.8798
78.936 79.116 8.57035
78.969 79.182 8.75484
79.019 79.232 8.46842
79.069 79.282 8.66944
79.119 79.349 8.97318
79.152 79.399 8.93986
79.186 79.433 9.02487
79.236 79.549 9.63786
79.369 79.599 9.12431
79.419 79.666 9.40957
79.503 79.699 9.0745
79.536 79.766 9.27351
79.620 79.816 8.88471
79.653 79.866 9.11485
79.703 79.900 8.89347
79.736 79.950 9.02319
79.820 80.050 9.34615
79.853 80.083 9.18814
79.903 80.116 8.98486
79.937 80.166 9.02381
80.003 80.217 9.30851
80.037 80.333 10.0773
80.137 80.383 9.76466
80.170 80.417 9.71637
80.287 80.483 9.48099
80.354 80.584 9.73419
80.387 80.600 9.54812
80.420 80.650 9.62964
80.470 80.667 9.42897
80.520 80.717 9.471
80.554 80.750 9.35836
80.587 80.767 9.30715
80.621 80.817 9.35686
80.654 80.867 9.62563
80.687 80.884 9.55214
80.721 80.917 9.59068
80.754 80.984 9.97544
80.787 81.017 9.83779
80.821 81.067 9.92728
80.871 81.184 10.5252
80.921 81.201 10.1849
80.954 81.234 9.96111
80.988 81.268 9.98187
81.021 81.318 10.2143
81.138 81.368 9.80978
81.171 81.418 10.1329
81.221 81.468 9.82337
81.288 81.518 9.65504
81.321 81.534 9.79279
81.388 81.584 10.0159
81.421 81.685 9.6856
81.471 81.835 10.8473
81.622 81.901 10.2686
81.788 82.002 9.75924
81.838 82.068 10.0773
81.888 82.085 9.78431
81.922 82.135 9.90613
82.039 82.235 10.2326
82.072 82.252 10.1061
82.105 82.285 9.98503
82.139 82.335 9.95072
82.205 82.402 10.2226
82.239 82.469 10.6294
82.272 82.502 10.4502
82.305 82.519 10.2546
82.372 82.552 10.1375
82.406 82.602 9.95185
82.439 82.619 9.97825
82.472 82.669 10.1403
82.506 82.736 10.5767
82.539 82.769 10.3901
82.589 82.819 10.061
82.622 82.836 10.1
82.656 82.852 10.0072
82.689 82.902 10.0606
82.722 82.952 10.2385
82.756 83.036 10.628
82.789 83.052 10.4627
82.823 83.103 10.5517
82.873 83.153 10.4035
82.906 83.169 10.23
83.006 83.203 10.0992
83.039 83.236 10.2976
83.073 83.319 10.6558
83.106 83.336 10.5385
83.140 83.370 10.6298
83.173 83.486 11.187
83.206 83.503 11.0026
83.290 83.553 10.4478
83.323 83.586 10.5784
83.457 83.670 10.7706
83.523 83.720 10.5406
83.557 83.770 10.7272
83.590 83.803 10.5288
83.623 83.820 10.6093
83.673 83.920 11.0722
83.757 84.104 11.9851
83.940 84.204 11.1854
84.074 84.320 10.5221
84.124 84.354 10.3014
84.174 84.370 10.5662
84.241 84.420 10.7376
84.274 84.437 10.6235
84.324 84.487 10.509
84.357 84.537 10.8631
84.391 84.637 11.4933
84.424 84.654 11.3451
84.457 84.687 11.1122
84.507 84.704 11.1321
84.574 84.737 10.8915
84.608 84.787 11.145
84.641 84.821 10.9098
84.674 84.904 11.6827
84.708 84.921 11.5551
84.741 84.971 11.5613
84.791 84.988 11.2851
84.824 85.021 11.3842
84.875 85.121 11.9273
84.908 85.171 11.787
84.941 85.188 11.8662
84.991 85.238 11.6271
85.025 85.255 11.4342
85.075 85.288 11.3822
85.108 85.338 11.5153
85.141 85.421 11.9391
85.208 85.471 11.8151
85.258 85.521 11.8576
85.308 85.555 11.7653
85.392 85.622 11.7434
85.425 85.638 11.6168
85.492 85.688 11.6528
85.525 85.772 11.971
85.558 85.788 11.8016
85.592 85.838 11.8543
85.642 85.855 11.7798
85.675 85.888 11.8977
85.725 85.905 11.7362
85.759 85.955 11.8112
85.792 86.022 12.0435
85.825 86.222 12.7915
85.875 86.239 12.5498
86.076 86.289 11.7368
86.192 86.389 11.9216
86.226 86.489 12.4231
86.276 86.506 12.2947
86.326 86.522 11.9358
86.376 86.556 11.7446
86.459 86.622 11.4762
86.493 86.656 11.5906
86.526 86.723 11.8468
86.559 86.823 12.2433
86.626 86.873 11.9758
86.659 86.939 12.1545
86.793 86.989 11.67
86.826 87.039 11.9027
86.876 87.056 11.7289
86.943 87.140 11.7816
87.010 87.273 12.1838
87.043 87.306 11.8804
87.093 87.390 11.9631
87.227 87.423 11.6002
87.260 87.490 11.8098
87.343 87.507 11.5144
87.377 87.590 11.6508
87.427 87.607 11.3666
87.460 87.640 11.4298
87.494 87.707 11.8422
87.527 87.723 11.7129
87.577 87.773 11.8225
87.627 87.807 11.6097
87.660 87.857 11.8234
87.694 87.924 12.1574
87.727 87.940 12.0294
87.760 87.990 12.0499
87.794 88.024 11.8392
87.827 88.040 11.5762
87.877 88.090 11.5936
87.911 88.141 11.7272
87.944 88.157 11.6164
87.977 88.207 11.7167
88.027 88.257 11.849
88.061 88.407 12.5333
88.094 88.424 12.3949
88.144 88.441 12.2348
88.194 88.457 11.8913
88.261 88.491 11.7287
88.361 88.541 11.7946
88.394 88.574 11.679
88.428 88.591 11.6885
88.461 88.641 11.9733
88.494 88.741 12.3986
88.528 88.758 12.277
88.578 88.808 12.3808
88.628 88.841 12.1029
88.728 88.925 11.9942
88.761 88.975 11.6491
88.795 89.058 11.821
88.828 89.075 11.4865
88.928 89.125 10.8678
88.962 89.141 11.0369
89.028 89.225 11.2401
89.062 89.292 11.6627
89.095 89.342 11.3568
89.128 89.392 11.5038
89.245 89.475 11.125
89.295 89.558 11.3017
89.345 89.575 10.9812
89.412 89.659 11.0717
89.445 89.725 11.5146
89.529 89.792 10.8327
89.629 89.842 10.225
89.696 89.892 10.0467
89.729 89.909 10.2407
89.762 89.959 10.6199
89.796 89.992 10.4152
89.862 90.042 10.4464
89.896 90.109 10.8557
89.929 90.226 11.4773
89.962 90.259 11.2974
90.013 90.293 11.4579
90.079 90.326 10.7074
90.196 90.376 11.1994
90.229 90.426 10.8128
90.279 90.476 11.1619
90.296 90.543 11.5484
90.346 90.726 12.5242
90.530 90.860 11.7341
90.697 90.893 11.0463
90.747 90.976 11.4296
90.847 91.093 11.9426
90.947 91.143 11.5194
90.997 91.160 11.0547
91.047 91.210 11.3777
91.097 91.310 11.1349
91.147 91.360 11.1166
91.180 91.377 10.8992
91.197 91.427 10.7877
91.280 91.527 10.9197
91.347 91.594 10.462
91.380 91.644 10.5832
91.431 91.660 10.097
91.447 91.710 10.1162
91.531 91.744 9.81444
91.547 91.794 10.1557
91.631 91.827 9.66329
91.647 91.861 9.65739
91.697 91.911 9.66735
91.731 91.977 9.917
91.781 92.077 11.5956
91.814 92.244 10.5919
92.014 92.394 10.4737
92.215 92.461 9.72612
92.315 92.528 9.36642
92.365 92.595 9.50528
92.465 92.645 9.23859
92.498 92.695 9.37332
92.532 92.728 9.22772
92.565 92.745 9.29617
92.615 92.795 9.11157
92.682 92.862 9.28814
92.715 92.945 9.76451
92.748 93.045 10.453
92.865 93.112 9.68865
92.999 93.279 9.98191
93.032 93.295 9.79086
93.115 93.345 9.38931
93.216 93.395 9.51278
93.249 93.462 9.74069
93.282 93.512 9.60912
93.316 93.546 9.49818
93.366 93.596 9.4577
93.432 93.629 9.25141
93.466 93.679 9.3398
93.516 93.762 9.3919
93.566 93.796 9.67556
93.616 93.829 9.53567
93.666 93.879 9.34135
93.699 93.896 9.43562
93.749 93.979 9.78579
93.783 94.013 9.68093
93.833 94.046 9.68557
93.866 94.163 10.2315
93.899 94.179 10.0548
93.933 94.229 9.83393
93.983 94.263 9.84226
94.016 94.313 9.95558
94.116 94.363 9.71619
94.166 94.396 9.89824
94.216 94.480 10.3221
94.250 94.530 10.1263
94.283 94.596 10.1462
94.333 94.697 10.6753
94.367 94.747 10.428
94.400 94.780 10.5934
94.550 94.863 9.93771
94.650 94.880 9.50827
94.734 94.963 9.59416
94.767 94.980 9.48097
94.817 95.030 9.49292
94.867 95.097 9.70393
94.900 95.130 9.55343
94.934 95.197 9.65081
94.984 95.297 10.1198
95.017 95.314 9.9189
95.067 95.364 9.99834
95.151 95.414 9.87737
95.234 95.481 9.70411
95.284 95.581 10.4006
95.334 95.647 10.0829
95.434 95.681 9.65628
95.534 95.731 9.21858
95.568 95.748 9.32558
95.601 95.764 9.21155
95.634 95.814 9.17814
95.668 95.848 9.27232
95.701 95.898 9.28465
95.734 95.948 9.52718
95.768 96.031 10.1128
95.818 96.181 11.154
95.868 96.231 10.7328
96.051 96.298 9.93331
96.152 96.348 9.71645
96.185 96.398 9.66904
96.235 96.448 9.79966
96.285 96.465 9.88566
96.318 96.515 9.83914
96.352 96.565 10.2144
96.385 96.582 10.0481
96.418 96.632 10.0236
96.468 96.765 10.5377
96.552 96.799 10.2542
96.602 96.882 10.411
96.702 96.915 9.74633
96.735 96.965 10.032
96.852 97.065 9.37416
96.902 97.149 9.58636
96.952 97.266 10.3906
97.002 97.282 10.0395
97.136 97.349 9.64221
97.186 97.399 9.82938
97.236 97.432 9.49982
97.269 97.482 9.51191
97.319 97.516 9.27314
97.353 97.549 9.34207
97.386 97.616 9.61513
97.419 97.649 9.45734
97.486 97.666 9.21215
97.519 97.716 9.32458
97.553 97.733 9.18959
97.586 97.783 9.26436
97.636 97.866 9.47514
97.670 97.950 10.2062
97.703 98.000 10.0408
97.753 98.050 9.65564
97.903 98.100 9.46896
97.937 98.116 9.34308
97.970 98.166 9.4097
98.020 98.216 9.66545
98.053 98.266 9.49931
98.087 98.317 9.54318
98.137 98.333 9.29582
98.170 98.417 9.45305
98.220 98.433 9.27263
98.270 98.483 9.28494
98.303 98.533 9.55082
98.354 98.583 9.31583
98.387 98.650 9.40996
98.437 98.667 9.00089
98.470 98.750 9.14976
98.520 98.767 8.8793
98.620 98.850 8.85945
98.654 98.884 8.74062
98.687 98.917 8.70002
98.737 98.984 8.85248
98.771 99.034 8.65654
98.821 99.067 8.58801
98.871 99.101 8.49999
99.004 99.234 8.7248
99.038 99.317 9.21476
99.071 99.351 9.05897
99.188 99.367 8.88769
99.338 99.568 8.81525
99.388 99.634 9.27437
99.471 99.701 8.87886
99.521 99.751 8.65195
99.571 99.835 8.84423
99.621 99.851 8.59661
99.671 99.918 8.76916
99.721 99.968 8.58495
99.771 100.001 8.43373
99.822 100.035 8.38884
99.872 100.085 8.32632
99.922 100.135 8.39107
99.955 100.185 8.74275
100.005 100.235 8.52051
100.038 100.252 8.47101
100.088 100.302 8.44208
100.155 100.385 9.18776
100.189 100.452 8.64434
100.222 100.502 9.01832
100.272 100.552 8.79782
100.355 100.569 8.74766
100.422 100.635 8.87761
100.455 100.719 9.30212
100.489 100.735 9.18472
100.522 100.785 9.28463
100.589 100.902 9.92399
100.672 100.952 9.65291
100.722 101.002 9.92804
100.856 101.069 9.41125
100.889 101.102 9.30702
100.939 101.119 9.30515
100.989 101.203 9.60083
101.023 101.219 9.42814
101.056 101.269 9.50908
101.106 101.369 9.983
101.139 101.386 9.7991
101.190 101.453 9.93906
101.240 101.486 9.67712
101.356 101.553 9.69595
101.390 101.653 10.2389
101.440 101.670 10.0105
101.490 101.753 10.2184
101.540 101.770 9.98395
101.590 101.820 10.0904
101.640 101.836 9.91407
101.673 101.886 9.94693
101.723 101.970 10.3652
101.757 101.987 10.2301
101.790 102.037 10.311
101.840 102.137 10.8845
101.957 102.187 10.6506
101.990 102.253 10.8511
102.074 102.270 10.5846
102.107 102.320 10.7013
102.157 102.354 10.6439
102.190 102.370 10.6314
102.240 102.437 11.0119
102.274 102.470 10.9372
102.307 102.487 10.9274
102.357 102.520 10.8944
102.391 102.570 10.9005
102.441 102.687 11.3295
102.474 102.704 11.2241
102.507 102.754 11.2679
102.557 102.771 11.1179
102.591 102.804 10.8837
102.674 102.854 10.5907
102.708 102.921 10.876
102.741 103.038 11.3146
102.774 103.071 11.1393
102.824 103.121 10.8604
102.874 103.138 10.8411
103.008 103.188 10.2951
103.041 103.238 10.4796
103.075 103.288 10.7675
103.125 103.338 10.6307
103.158 103.371 10.6848
103.191 103.455 11.1304
103.225 103.471 10.9973
103.258 103.505 11.0493
103.308 103.521 10.8841
103.341 103.571 10.952
103.408 103.588 10.6987
103.442 103.671 10.75
103.492 103.738 11.1398
103.542 103.788 10.9025
103.592 103.838 11.0813
103.642 103.855 10.9608
103.675 103.905 11.1299
103.725 103.938 11.0255
103.759 103.955 11.0719
103.809 104.022 11.2827
103.842 104.072 11.1978
103.892 104.105 11.2547
103.942 104.239 11.6518
103.992 104.272 11.5508
104.042 104.322 11.65
104.092 104.339 11.5266
104.242 104.455 11.5625
104.276 104.589 12.103
104.326 104.622 11.8831
104.376 104.656 11.5517
104.426 104.672 11.3349
104.476 104.706 11.1338
104.559 104.756 10.9039
104.593 104.789 11.1457
104.643 104.873 11.3711
104.693 104.989 12.0344
104.826 105.056 11.513
104.876 105.089 11.1925
104.926 105.140 11.16
104.976 105.156 10.8685
105.010 105.173 10.778
105.043 105.206 10.7117
105.076 105.223 10.5224
105.110 105.273 10.502
105.143 105.323 10.7113
105.177 105.390 11.0814
105.210 105.423 10.8576
105.243 105.473 10.9849
105.293 105.506 10.7411
105.327 105.540 10.5181
105.377 105.557 10.407
105.410 105.607 10.5106
105.443 105.657 10.8791
105.510 105.807 11.5069
105.543 105.857 11.2232
105.594 105.924 11.3712
105.777 105.990 10.3028
105.827 106.040 9.98282
105.877 106.090 9.62758
105.944 106.140 9.53344
105.977 106.207 9.83341
106.027 106.291 10.3889
106.144 106.357 9.87429
106.194 106.374 9.73035
106.244 106.424 9.6569
106.278 106.474 9.54115
106.311 106.491 9.52303
106.344 106.541 9.75771
106.378 106.591 9.61667
106.428 106.624 9.66718
106.461 106.691 10.0909
106.494 106.808 10.8688
106.528 106.841 10.6631
106.578 106.908 10.694
106.778 107.008 10.0791
106.828 107.025 9.94834
106.878 107.075 9.94048
106.911 107.125 9.69931
106.978 107.175 9.68359
107.012 107.191 9.48527
107.045 107.241 9.53096
107.078 107.308 9.78068
107.128 107.392 10.2944
107.162 107.442 10.1078
107.195 107.475 10.365
107.312 107.525 9.87358
107.345 107.558 9.67921
107.395 107.608 9.75447
107.429 107.658 9.95116
107.462 107.692 9.76832
107.512 107.742 9.77168
107.545 107.775 9.62065
107.579 107.792 9.66445
107.612 107.825 9.5167
107.645 107.859 9.57023
107.679 107.909 9.81967
107.712 107.942 9.67849
107.746 107.959 9.75142
107.779 108.042 10.0918
107.812 108.159 10.7464
107.846 108.176 10.5581
107.879 108.226 10.2648
107.929 108.276 10.2922
108.079 108.292 9.82488
108.146 108.376 10.8919
108.179 108.443 9.96693
108.229 108.559 10.3347
108.279 108.609 10.5192
108.413 108.676 9.74629
108.530 108.726 9.38781
108.563 108.760 9.52527
108.596 108.826 9.81279
108.680 108.876 9.62144
108.696 108.893 9.83569
108.746 108.943 9.56681
108.780 108.993 9.66031
108.830 109.043 9.98714
108.847 109.143 10.5639
108.947 109.193 10.1871
108.997 109.227 10.4818
109.097 109.277 10.1337
109.197 109.377 10.4014
109.230 109.427 10.2668
109.247 109.477 10.3132
109.297 109.494 10.1403
109.330 109.544 10.2677
109.380 109.594 10.4609
109.447 109.744 11.2235
109.531 109.794 10.946
109.647 109.827 10.4461
109.697 109.877 10.7326
109.747 109.961 10.9432
109.797 110.011 10.6968
109.831 110.044 10.813
109.931 110.094 10.4921
109.948 110.144 10.2851
109.998 110.244 11.0024
110.048 110.294 10.6311
110.081 110.344 10.8428
110.114 110.478 11.6177
110.265 110.561 11.3955
110.315 110.578 11.0162
110.365 110.595 10.8072
110.448 110.678 10.585
110.498 110.728 10.7322
110.531 110.745 10.5624
110.565 110.778 10.6075
110.615 110.811 10.8465
110.648 110.845 10.7456
110.715 110.895 10.8684
110.748 110.962 11.1839
110.782 111.112 12.0276
110.815 111.162 11.8333
110.865 111.178 11.687
110.915 111.195 11.4068
111.065 111.245 11.0299
111.099 111.295 11.2346
111.132 111.379 11.4326
111.165 111.512 12.1166
111.265 111.562 11.7534
111.449 111.629 11.0242
111.482 111.712 11.2344
111.532 111.729 10.9653
111.566 111.779 11.0367
111.599 111.846 11.3633
111.632 111.879 11.15
111.683 111.946 11.2635
111.733 111.962 11.069
111.766 112.013 11.2062
111.816 112.096 11.4405
111.849 112.146 11.2382
111.883 112.163 11.0488
111.933 112.179 11.0543
111.966 112.229 11.1796
112.066 112.279 10.7467
112.116 112.329 10.894
112.166 112.430 11.3078
112.200 112.446 11.2585
112.250 112.530 11.217
112.300 112.546 10.9846
112.383 112.613 10.9789
112.416 112.646 10.8619
112.450 112.696 10.8814
112.483 112.763 11.239
112.567 112.780 11.0702
112.617 112.830 11.1258
112.667 112.863 10.9793
112.700 112.913 11.1802
112.750 112.997 11.5031
112.783 113.030 11.3478
112.817 113.080 11.4404
112.867 113.097 11.3639
112.900 113.147 11.1913
112.967 113.164 11.0575
113.000 113.214 11.1786
113.034 113.297 11.507
113.067 113.314 11.3317
113.100 113.380 11.4218
113.151 113.414 11.1399
113.184 113.481 11.3516
113.234 113.514 11.2259
113.267 113.531 11.2608
113.301 113.581 11.0375
113.334 113.631 11.1116
113.367 113.681 11.358
113.401 113.731 11.1138
113.434 113.797 11.1847
113.484 113.914 11.6268
113.634 113.981 11.2439
113.684 114.081 11.5247
113.868 114.148 11.0808
113.968 114.198 10.8073
114.101 114.331 10.8198
114.135 114.348 10.712
114.185 114.398 10.8658
114.285 114.565 11.0836
114.318 114.582 10.9812
114.418 114.615 10.5404
114.518 114.732 10.6418
114.552 114.782 10.9424
114.602 114.848 11.3278
114.669 114.882 11.1733
114.702 114.899 11.1134
114.735 114.915 11.1625
114.769 114.949 11.0058
114.802 114.999 10.9752
114.852 115.049 11.0795
114.885 115.115 11.3736
114.919 115.232 11.8903
114.952 115.265 11.6705
114.986 115.349 11.8226
115.036 115.399 11.6475
115.202 115.499 11.8844
115.303 115.516 11.5142
115.336 115.549 11.3935
115.453 115.649 11.1178
115.486 115.699 11.4134
115.519 115.783 11.8107
115.569 115.816 11.6486
115.619 115.883 11.7581
115.720 115.933 11.4363
115.770 115.999 11.682
115.820 116.050 11.1885
115.853 116.083 10.8386
115.886 116.116 10.9544
115.953 116.166 11.1805
116.020 116.266 11.5061
116.053 116.283 11.2527
116.137 116.367 11.3745
116.203 116.417 11.0535
116.237 116.483 11.27
116.287 116.500 10.7034
116.337 116.583 10.8917
116.370 116.683 11.2952
116.437 116.750 10.7444
116.537 116.800 10.1526
116.670 116.867 10.1782
116.704 116.934 10.7122
116.771 116.967 10.2198
116.837 117.034 10.375
116.904 117.134 10.7997
116.937 117.184 10.5249
116.971 117.201 10.1763
117.104 117.301 9.90917
117.138 117.317 9.69515
117.171 117.367 9.74936
117.221 117.401 9.52694
117.254 117.451 9.69329
117.288 117.484 10.0272
117.321 117.518 9.762
117.354 117.568 9.85591
117.388 117.634 10.2727
117.454 117.684 9.97054
117.488 117.734 10.1724
117.521 117.751 10.0044
117.571 117.801 10.1021
117.621 117.901 10.4057
117.671 117.951 10.0318
117.721 118.018 10.399
117.771 118.068 9.97457
117.905 118.135 9.39604
117.955 118.185 9.58942
118.005 118.235 9.38507
118.105 118.302 9.48933
118.138 118.385 9.9761
118.205 118.435 9.49284
118.255 118.502 9.7142
118.289 118.552 9.49001
118.372 118.602 9.48191
118.405 118.635 9.25098
118.472 118.685 9.00283
118.505 118.719 8.94184
118.539 118.769 9.23794
118.606 118.819 8.89029
118.639 118.835 8.83901
118.689 118.902 8.95039
118.722 119.002 9.45014
118.756 119.019 9.14651
118.789 119.069 8.94692
118.872 119.152 9.04518
118.973 119.219 9.2356
119.006 119.269 9.45068
119.106 119.336 8.69315
119.173 119.386 8.87496
119.239 119.436 8.60433
119.306 119.503 8.83723
119.340 119.586 9.27436
119.406 119.620 9.00953
119.473 119.653 8.74366
119.540 119.753 8.85699
119.573 119.803 9.21881
119.623 119.836 8.98114
119.657 119.870 8.86665
119.707 119.920 9.00576
119.740 119.970 9.32955
119.807 120.087 10.0613
119.857 120.137 9.77445
119.940 120.153 9.5261
119.973 120.203 9.60982
120.040 120.220 9.27073
120.107 120.303 9.28726
120.140 120.370 9.52335
120.174 120.520 10.1445
120.224 120.570 9.84508
120.391 120.637 9.12297
120.474 120.654 8.98501
120.541 120.754 9.1813
120.574 120.804 9.49345
120.624 120.854 9.28384
120.657 120.871 9.37713
120.691 120.921 9.24022
120.758 120.954 9.33517
120.791 121.021 9.68862
120.824 121.037 9.57035
120.874 121.088 9.65478
120.908 121.188 10.2079
120.991 121.238 9.9083
121.024 121.288 10.1168
121.074 121.304 10.0046
121.125 121.338 9.83524
121.175 121.371 9.73834
121.225 121.421 9.71455
121.275 121.455 9.73832
121.325 121.521 9.83351
121.358 121.588 10.3056
121.391 121.621 10.1844
121.425 121.671 10.2809
121.475 121.688 10.1539
121.592 121.788 10.1636
121.625 121.855 10.5898
121.658 121.888 10.4857
121.692 121.938 10.5866
121.742 121.955 10.4824
121.825 122.022 10.4348
121.859 122.055 10.274
121.892 122.105 10.3209
121.942 122.189 10.6726
121.975 122.222 10.4894
122.025 122.272 10.5484
122.142 122.322 10.1585
122.175 122.405 10.3494
122.226 122.505 10.8433
122.276 122.556 10.6457
122.376 122.606 9.94377
122.476 122.672 10.0041
122.509 122.722 10.3983
122.576 122.772 10.1164
122.643 122.822 9.80828
122.676 122.839 9.87189
122.709 122.889 10.0819
122.743 122.973 10.5443
122.776 122.989 10.41
122.809 123.039 10.4734
122.843 123.056 10.3315
122.876 123.089 10.37
122.926 123.106 10.1084
122.960 123.123 10.1543
122.993 123.206 10.4665
123.026 123.223 10.3557
123.060 123.256 10.454
123.093 123.356 10.9807
123.126 123.390 10.8121
123.176 123.440 10.9404
