266.05 9.30388
249.36 9.30388
232.68 9.30388
216.00 9.30388
199.31 9.30388
182.63 9.30388
165.94 9.30388
149.29 9.30388
132.58 9.30388
115.92 9.30388
199.21 9.30958
182.52 9.30958
165.84 9.30958
149.16 9.30958
132.47 9.30958
115.79 9.30958
99.14 9.30958
82.45 9.30958
182.45 9.30697
165.76 9.30697
149.08 9.30697
132.40 9.30697
115.72 9.30697
99.03 9.30697
82.35 9.30697
65.67 9.30697
248.95 9.35128
232.27 9.35128
215.59 9.35128
198.91 9.35128
182.22 9.35128
165.52 9.35128
148.86 9.35128
132.17 9.35128
215.48 9.40082
198.77 9.40082
182.09 9.40082
165.44 9.40082
148.75 9.40082
132.04 9.40082
115.38 9.40082
98.70 9.40082
181.98 9.31451
165.31 9.31451
148.62 9.31451
131.96 9.31451
115.28 9.31451
98.59 9.31451
81.91 9.31451
65.23 9.31451
181.87 9.33804
165.19 9.33804
148.50 9.33804
131.82 9.33804
115.14 9.33804
98.45 9.33804
81.77 9.33804
65.09 9.33804
265.06 9.37905
248.38 9.37905
231.69 9.37905
215.01 9.37905
198.33 9.37905
181.64 9.37905
164.96 9.37905
148.28 9.37905
231.59 9.37501
214.91 9.37501
198.22 9.37501
181.54 9.37501
164.86 9.37501
148.18 9.37501
131.49 9.37501
114.81 9.37501
214.81 9.27837
198.12 9.27837
181.44 9.27837
164.76 9.27837
148.07 9.27837
131.39 9.27837
114.71 9.27837
98.03 9.27837
214.66 9.30226
197.96 9.30226
181.30 9.30226
164.62 9.30226
147.94 9.30226
131.23 9.30226
114.57 9.30226
97.89 9.30226
214.50 9.36192
197.82 9.36192
181.14 9.36192
164.48 9.36192
147.80 9.36192
131.11 9.36192
114.41 9.36192
97.72 9.36192
197.67 9.30501
180.99 9.30501
164.33 9.30501
147.63 9.30501
130.94 9.30501
114.24 9.30501
97.59 9.30501
80.89 9.30501
197.59 9.28053
180.89 9.28053
164.23 9.28053
147.52 9.28053
130.86 9.28053
114.18 9.28053
97.50 9.28053
80.81 9.28053
247.44 9.2922
230.76 9.2922
214.08 9.2922
197.39 9.2922
180.71 9.2922
164.03 9.2922
147.34 9.2922
130.66 9.2922
230.63 8.98123
213.95 8.98123
197.27 8.98123
180.59 8.98123
163.91 8.98123
147.22 8.98123
130.54 8.98123
113.85 8.98123
197.16 9.19282
180.48 9.19282
163.79 9.19282
147.11 9.19282
130.43 9.19282
113.75 9.19282
97.06 9.19282
80.39 9.19282
196.99 8.81809
180.31 8.81809
163.62 8.81809
146.94 8.81809
130.26 8.81809
113.57 8.81809
96.89 8.81809
80.21 8.81809
180.22 8.83209
163.51 8.83209
146.82 8.83209
130.14 8.83209
113.46 8.83209
96.78 8.83209
80.12 8.83209
63.41 8.83209
196.72 8.90605
180.01 8.90605
163.32 8.90605
146.67 8.90605
129.96 8.90605
113.27 8.90605
96.59 8.90605
79.93 8.90605
179.89 8.90106
163.23 8.90106
146.54 8.90106
129.86 8.90106
113.18 8.90106
96.50 8.90106
79.81 8.90106
63.13 8.90106
196.44 8.94279
179.75 8.94279
163.07 8.94279
146.39 8.94279
129.70 8.94279
113.02 8.94279
96.34 8.94279
79.65 8.94279
229.63 9.00098
212.94 9.00098
196.26 9.00098
179.58 9.00098
162.90 9.00098
146.21 9.00098
129.53 9.00098
112.85 9.00098
229.49 9.19044
212.81 9.19044
196.12 9.19044
179.44 9.19044
162.75 9.19044
146.07 9.19044
129.39 9.19044
112.71 9.19044
212.68 9.14787
196.00 9.14787
179.31 9.14787
162.63 9.14787
145.95 9.14787
129.26 9.14787
112.58 9.14787
95.90 9.14787
179.21 9.05517
162.53 9.05517
145.84 9.05517
129.16 9.05517
112.48 9.05517
95.79 9.05517
79.11 9.05517
62.43 9.05517
245.76 9.13687
229.08 9.13687
212.37 9.13687
195.71 9.13687
179.03 9.13687
162.35 9.13687
145.67 9.13687
128.98 9.13687
228.93 9.0855
212.25 9.0855
195.56 9.0855
178.88 9.0855
162.20 9.0855
145.49 9.0855
128.83 9.0855
212.11 8.97009
195.46 8.97009
178.77 8.97009
162.06 8.97009
